book_id,original_title,authors,publication_year,isbn,image_url
7259,Moi Nojoud- 10 ans- divorcée,Nujood Ali- Delphine Minoui- Linda Coverdale,2009,307589676,https://images.gr-assets.com/books/1320467214m/6818019.jpg
4448,Charade,Nyrae Dawn,2012,,https://images.gr-assets.com/books/1357756816m/15993374.jpg
1569,The Gift of the Magi,O. Henry- Lisbeth Zwerger,1905,141693586X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6662,Selected Stories of O. Henry ,O. Henry- Victoria Blake,1977,1593080425,https://images.gr-assets.com/books/1328753059m/14469.jpg
6956,Leven Thumps and the Gateway to Foo (Leven Thumps- #1),Obert Skye,2005,1416928065,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8575,Leven Thumps and the Eyes of the Want (Leven Thumps- #3),Obert Skye,2007,1590388003,https://images.gr-assets.com/books/1414559844m/1211904.jpg
2555,Kindred,Octavia E. Butler,1979,807083690,https://images.gr-assets.com/books/1339423248m/60931.jpg
4047,Parable of the Sower (Earthseed- #1),Octavia E. Butler,1993,446675504,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7145,Dawn,Octavia E. Butler,1987,446603775,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8517,Fledgling,Octavia E. Butler,2005,446696161,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8662,Parable of the Talents,Octavia E. Butler,1998,446610380,https://images.gr-assets.com/books/1170553715m/60932.jpg
9768,Wild Seed (Patternmaster- #1),Octavia E. Butler,1980,446676977,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2505,The Greatest Salesman in the World,Og Mandino,1968,055327757X,https://images.gr-assets.com/books/1403192719m/356896.jpg
1185,Cold Sassy Tree,Olive Ann Burns,1984,038531258X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1867,"Die Henkerstochter (Band 1 aus der Reihe ""Die Henkerstochter-Saga)",Oliver Pötzsch- Lee Chadeayne,2008,,https://images.gr-assets.com/books/1327868295m/9496240.jpg
6871,"Die Henkerstochter und der schwarze Mönch (Band 2 aus der Reihe ""Die Henkerstochter-Saga"")",Oliver Pötzsch- Lee Chadeayne,2009,547807686,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9485,"Die Henkerstochter und der König der Bettler (Band 3 aus der Reihe ""Die Henkerstochter-Saga"")",Oliver Pötzsch- Lee Chadeayne,2010,,https://images.gr-assets.com/books/1346669999m/15776904.jpg
881,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver Sacks,1985,684853949,https://images.gr-assets.com/books/1447047702m/63697.jpg
2421,Musicophilia: Tales of Music and the Brain,Oliver Sacks,2007,676979785,https://images.gr-assets.com/books/1320494159m/1297985.jpg
7279,Hallucinations,Oliver Sacks,1995,307957241,https://images.gr-assets.com/books/1440360108m/13330771.jpg
7923,An Anthropologist on Mars: Seven Paradoxical Tales,Oliver Sacks,1995,330343475,https://images.gr-assets.com/books/1356447436m/64666.jpg
3231,Backstage Pass (Sinners on Tour- #1),Olivia Cunning,2010,1402244428,https://images.gr-assets.com/books/1348192403m/8379374.jpg
4833,Rock Hard,Olivia Cunning,2011,1402245793,https://images.gr-assets.com/books/1295759548m/9442157.jpg
9046,Hot Ticket,Olivia Cunning,2013,1402245858,https://images.gr-assets.com/books/1348005153m/12710035.jpg
9101,Try Me,Olivia Cunning,2012,,https://images.gr-assets.com/books/1347142317m/13649056.jpg
9258,Double Time,Olivia Cunning,2012,1402271514,https://images.gr-assets.com/books/1352579615m/12710106.jpg
5924,The First Wives Club,Olivia Goldsmith,1992,99435136,https://images.gr-assets.com/books/1405833638m/202292.jpg
6772,رباعیات [Robāʿiāt-e ʿOmar Khayyām],Omar Khayyám- محمدعلی فروغی- قاسم غنی,1120,,https://images.gr-assets.com/books/1441007730m/716696.jpg
7881,Flyy Girl,Omar Tyree,1993,743218574,https://images.gr-assets.com/books/1415677404m/290039.jpg
7790,الجزار,حسن الجندي,2011,,https://images.gr-assets.com/books/1270726397m/7701043.jpg
8447,المرحوم,حسن كمال,2013,,https://images.gr-assets.com/books/1376392753m/18323154.jpg
7823,عائد إلى حيفا,غسان كنفاني,1969,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8209,رجال في الشمس,غسان كنفاني,1963,,https://images.gr-assets.com/books/1321707850m/4653511.jpg
3048,Benim Adım Kırmızı,Orhan Pamuk- Erdağ M. Göknar,1998,375706852,https://images.gr-assets.com/books/1374015288m/2517.jpg
3156,Kar,Orhan Pamuk- Maureen Freely,2002,375706860,https://images.gr-assets.com/books/1357684424m/11691.jpg
5851,Masumiyet Müzesi,Orhan Pamuk- Maureen Freely,2008,307266761,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6060,Sway: The Irresistible Pull of Irrational Behavior,Ori Brafman- Rom Brafman,2008,385524382,https://images.gr-assets.com/books/1320419177m/2118114.jpg
70,Ender's Game,Orson Scott Card,1985,812550706,https://images.gr-assets.com/books/1408303130m/375802.jpg
492,Speaker for the Dead,Orson Scott Card,1986,812550757,https://images.gr-assets.com/books/1295660894m/7967.jpg
760,Ender's Shadow,Orson Scott Card,1998,765342405,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
838,Xenocide,Orson Scott Card,1991,312861877,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1213,Children of the Mind,Orson Scott Card,1996,765304740,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1646,Shadow of the Hegemon,Orson Scott Card,2000,812565959,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2312,Shadow Puppets,Orson Scott Card,2002,765340054,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2564,Shadow of the Giant,Orson Scott Card,2005,1841492051,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2900,Ender in Exile (The Ender Quintet- #2),Orson Scott Card,2008,765304961,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4138,Alvin Maker: Seventh Son,Orson Scott Card,1987,076534775X,https://images.gr-assets.com/books/1327295457m/40290.jpg
5288,The Lost Gate,Orson Scott Card,2011,765326574,https://images.gr-assets.com/books/1312042223m/9265891.jpg
5388,Enchantment,Orson Scott Card,1999,345482409,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6490,Pathfinder,Orson Scott Card,2010,141699176X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6701,Red Prophet (Tales of Alvin Maker- #2),Orson Scott Card,1988,812524268,https://images.gr-assets.com/books/1379147136m/7968.jpg
7490,Prentice Alvin (Tales of Alvin Maker #3),Orson Scott Card,1989,1841490237,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8413,Alvin Journeyman (Tales of Alvin Maker #4),Orson Scott Card,1995,312850530,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8448,The Memory of Earth,Orson Scott Card,1992,812532597,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8594,Shadows in Flight,Orson Scott Card,2011,765332000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8944,Pastwatch: The Redemption of Christopher Columbus,Orson Scott Card,1996,812508645,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9643,The Gate Thief,Orson Scott Card,2013,765326582,https://images.gr-assets.com/books/1360823446m/15793068.jpg
9723,A War of Gifts (The Ender Quintet- #1.5),Orson Scott Card,2007,765312824,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4049,Earth Unaware (The First Formic War- #1) ,Orson Scott Card- Aaron Johnston,2012,765329042,https://images.gr-assets.com/books/1327948408m/13151129.jpg
5685,The Abyss,Orson Scott Card- James Cameron,1989,99690608,https://images.gr-assets.com/books/1225165505m/40289.jpg
9990,The Mambo Kings Play Songs of Love,Oscar Hijuelos,1989,140143912,https://images.gr-assets.com/books/1330072994m/294081.jpg
427,The Importance of Being Earnest,Oscar Wilde,1895,158049580X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3699,An Ideal Husband,Oscar Wilde,1893,048641423X,https://images.gr-assets.com/books/1417045098m/5296.jpg
6898,The Happy Prince and The House of Pomegranates,Oscar Wilde,1888,525453679,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7838,Lady Windermere's Fan,Oscar Wilde,1893,140621733,https://images.gr-assets.com/books/1336666367m/122649.jpg
4183,The Canterville Ghost,Oscar Wilde- Inga Moore,1887,744549515,https://images.gr-assets.com/books/1363935696m/45685.jpg
95,The Picture of Dorian Gray,Oscar Wilde- Jeffrey Eugenides,1891,375751513,https://images.gr-assets.com/books/1424596966m/5297.jpg
5840,Collected Works,Oscar Wilde- Merlin Holland,1908,7144350,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1721,My Utmost for His Highest,Oswald Chambers,1926,1586608290,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8255,Eileen,Ottessa Moshfegh,2015,1594206627,https://images.gr-assets.com/books/1479545528m/23453099.jpg
2366,Metamorphoses,Ovid- David Raeburn- Denis Feeney,8,014044789X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5795,The Funhouse,Owen  West- Dean Koontz,1980,425142485,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7354,The Mask,Owen  West- Dean Koontz,1981,425127583,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5154,I Am Ozzy,Ozzy Osbourne- Chris Ayres,2009,446569895,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7927,The Akhenaten Adventure,P.B. Kerr,2004,439670209,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
246,Marked,P.C. Cast- Kristin Cast,2007,312360266,https://images.gr-assets.com/books/1317067002m/30183.jpg
449,Betrayed: a House of Night Novel,P.C. Cast- Kristin Cast,2007,312360282,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
491,Untamed: A House of Night Novel,P.C. Cast- Kristin Cast,2008,312379838,https://images.gr-assets.com/books/1438037020m/2866718.jpg
643,Chosen: A House of Night Novel,P.C. Cast- Kristin Cast,2008,312360304,https://images.gr-assets.com/books/1393192825m/1326258.jpg
783,Hunted,P.C. Cast- Kristin Cast,2009,031237982X,https://images.gr-assets.com/books/1438042897m/4134071.jpg
805,Burned: A House of Night Novel,P.C. Cast- Kristin Cast,2010,1905654944,https://images.gr-assets.com/books/1327944437m/6917952.jpg
814,Tempted,P.C. Cast- Kristin Cast,2008,1905654588,https://images.gr-assets.com/books/1408633041m/6262365.jpg
1093,Awakened,P.C. Cast- Kristin Cast,2011,312650248,https://images.gr-assets.com/books/1307744664m/8652190.jpg
1958,Destined,P.C. Cast- Kristin Cast,2011,1905654871,https://images.gr-assets.com/books/1406962311m/7933617.jpg
2986,Hidden,P.C. Cast- Kristin Cast,2012,312594429,https://images.gr-assets.com/books/1340127630m/7933615.jpg
6115,Revealed,P.C. Cast- Kristin Cast,2013,,https://images.gr-assets.com/books/1369156173m/16096873.jpg
7617,Dragon's Oath,P.C. Cast- Kristin Cast,2011,1250000238,https://images.gr-assets.com/books/1359740283m/10324808.jpg
9285,Redeemed,P.C. Cast- Kristin Cast,2014,312594445,https://images.gr-assets.com/books/1403302625m/16136599.jpg
9325,Lenobia's Vow,P.C. Cast- Kristin Cast,2012,1250000246,https://images.gr-assets.com/books/1317849415m/11551045.jpg
579,Are You My Mother?,P.D. Eastman,1960,1713221,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1488,Go- Dog. Go!,P.D. Eastman,1961,394800206,https://images.gr-assets.com/books/1333578440m/460548.jpg
9210,The Best Nest,P.D. Eastman,1968,394800516,https://images.gr-assets.com/books/1320398047m/160988.jpg
1565,Death Comes to Pemberley,P.D. James,2012,307959856,https://images.gr-assets.com/books/1318936579m/12875355.jpg
3551,The Children of Men,P.D. James,1992,307279901,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4586,Cover Her Face,P.D. James,1962,743219570,https://images.gr-assets.com/books/1298412294m/3832.jpg
5123,Shroud for a Nightingale,P.D. James,1971,743219600,https://images.gr-assets.com/books/1321172495m/764434.jpg
9574,The Private Patient,P.D. James,2008,571242448,https://images.gr-assets.com/books/1409269308m/4162673.jpg
4222,My Man Jeeves,P.G. Wodehouse,1919,1585678759,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5961,Right Ho- Jeeves,P.G. Wodehouse,1934,140690483X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6876,The Code Of The Woosters,P.G. Wodehouse,1938,1841591009,https://images.gr-assets.com/books/1299729089m/105986.jpg
7538,Carry On- Jeeves,P.G. Wodehouse,1925,1585673927,https://images.gr-assets.com/books/1358970388m/16387.jpg
8316,The Inimitable Jeeves ,P.G. Wodehouse,1923,140284125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1253,Mary Poppins,P.L. Travers- Mary Shepard,1934,152058109,https://images.gr-assets.com/books/1327947805m/152380.jpg
6298,The Poetry of Pablo Neruda,Pablo Neruda- Ilan Stavans,1974,374529604,https://images.gr-assets.com/books/1417605511m/5936.jpg
7440,Cien sonetos de amor,Pablo Neruda- Stephen Tapscott,1959,292760280,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2729,Veinte poemas de amor y una canción desesperada,Pablo Neruda- W.S. Merwin- Cristina García,1924,143039962,https://images.gr-assets.com/books/1447622711m/5932.jpg
4010,There Was an Old Lady Who Swallowed a Fly (Classic Board Books with Holes),Pam Adams,1973,859537277,https://images.gr-assets.com/books/1413746503m/949709.jpg
2338,Esperanza Rising,Pam Muñoz Ryan,2000,043912042X,https://images.gr-assets.com/books/1328869043m/89763.jpg
8521,Echo,Pam Muñoz Ryan,2015,439874025,https://images.gr-assets.com/books/1460587774m/22749539.jpg
7779,I'm with the Band: Confessions of a Groupie,Pamela Des Barres- Dave Navarro,1987,1556525893,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3442,Bringing up Bébé,Pamela Druckerman- Abby Craden,2012,449010880,https://images.gr-assets.com/books/1327009243m/13152287.jpg
2102,The Windup Girl,Paolo Bacigalupi,2009,1597801577,https://images.gr-assets.com/books/1278940608m/6597651.jpg
3711,Ship Breaker,Paolo Bacigalupi,2010,316056219,https://images.gr-assets.com/books/1327874074m/7095831.jpg
6517,The Water Knife,Paolo Bacigalupi,2015,385352875,https://images.gr-assets.com/books/1411059576m/23209924.jpg
3433,La solitudine dei numeri primi,Paolo Giordano- Shaun Whiteside,2008,670021482,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2720,Autobiography of a Yogi,Paramahansa Yogananda,1946,876120834,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8717,Nachtzug nach Lissabon,Pascal Mercier- Barbara Harshav,2004,802118585,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5392,Regeneration,Pat Barker,1991,140236236,https://images.gr-assets.com/books/1365925619m/5872.jpg
8470,The Ghost Road,Pat Barker,1995,452276721,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
515,The Prince of Tides,Pat Conroy,1986,553381547,https://images.gr-assets.com/books/1320541074m/16735.jpg
2939,Beach Music,Pat Conroy,1975,553381539,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3216,South of Broad,Pat Conroy,2009,038541305X,https://images.gr-assets.com/books/1320532445m/6135237.jpg
3963,The Great Santini,Pat Conroy,1976,553268929,https://images.gr-assets.com/books/1442599829m/85448.jpg
4544,The Lords of Discipline,Pat Conroy,1980,553271369,https://images.gr-assets.com/books/1320483838m/85443.jpg
6588,The Water is Wide,Pat Conroy,1969,553381571,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3469,Alas- Babylon,Pat Frank,1959,60741872,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
980,Moon Called,Patricia Briggs,2006,441013813,https://images.gr-assets.com/books/1272070347m/71811.jpg
1636,Iron Kissed,Patricia Briggs,2008,441015662,https://images.gr-assets.com/books/1358229529m/1412138.jpg
1653,Blood Bound,Patricia Briggs,2007,441014739,https://images.gr-assets.com/books/1358229157m/285205.jpg
1889,Bone Crossed,Patricia Briggs,2009,1841496863,https://images.gr-assets.com/books/1305738183m/3128411.jpg
1962,Silver Borne,Patricia Briggs,2010,044101819X,https://images.gr-assets.com/books/1258762890m/6587387.jpg
2126,Cry Wolf,Patricia Briggs,2008,441016154,https://images.gr-assets.com/books/1310494063m/2355575.jpg
2614,River Marked,Patricia Briggs,2011,1841497975,https://images.gr-assets.com/books/1305738320m/8087906.jpg
3378,Frost Burned,Patricia Briggs,2013,441020011,https://images.gr-assets.com/books/1344299919m/13413589.jpg
3408,Hunting Ground,Patricia Briggs,2009,044101738X,https://images.gr-assets.com/books/1375461295m/5292853.jpg
4305,Night Broken,Patricia Briggs,2014,042525674X,https://images.gr-assets.com/books/1379437095m/17562900.jpg
6260,Fire Touched,Patricia Briggs,2016,425256766,https://images.gr-assets.com/books/1441912000m/25776210.jpg
7857,Dead Heat,Patricia Briggs,2015,425256758,https://images.gr-assets.com/books/1406232150m/22571699.jpg
7786,On the Prowl,Patricia Briggs- Eileen Wilks- Karen Chance- Sunny,2007,425216594,https://images.gr-assets.com/books/1422192630m/285212.jpg
1869,Dealing with Dragons,Patricia C. Wrede- Peter de Sève,1990,015204566X,https://images.gr-assets.com/books/1385526967m/150739.jpg
511,Post-Mortem:  A Mystery Introducing Dr. Kay Scarpetta,Patricia Cornwell,1990,743477154,https://images.gr-assets.com/books/1341835831m/6534.jpg
1091,Cruel & Unusual,Patricia Cornwell,1993,380718340,https://images.gr-assets.com/books/1327865095m/85379.jpg
2031,Point of Origin,Patricia Cornwell,1998,751530484,https://images.gr-assets.com/books/1399629118m/6531.jpg
2074,The Body Farm,Patricia Cornwell,1994,425201449,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2150,Body of Evidence ,Patricia Cornwell,1991,743493915,https://images.gr-assets.com/books/1341835877m/132336.jpg
2296,Unnatural Exposure,Patricia Cornwell,1997,751530492,https://images.gr-assets.com/books/1383293921m/232145.jpg
2351,All That Remains,Patricia Cornwell,1992,684193957,https://images.gr-assets.com/books/1341835948m/232123.jpg
2745,From Potter's Field,Patricia Cornwell,1995,425204693,https://images.gr-assets.com/books/1309209800m/6537.jpg
3108,Cause of Death,Patricia Cornwell,1996,425213382,https://images.gr-assets.com/books/1327632787m/6541.jpg
3443,Portrait of a Killer: Jack The Ripper - Case Closed,Patricia Cornwell,2002,425192733,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3680,Blow Fly,Patricia Cornwell,2003,425198731,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3876,The Last Precinct,Patricia Cornwell,2000,751525359,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4127,Black Notice,Patricia Cornwell,1999,425175405,https://images.gr-assets.com/books/1388461944m/123598.jpg
4797,Trace,Patricia Cornwell,2004,425204200,https://images.gr-assets.com/books/1310723816m/6530.jpg
5007,Predator,Patricia Cornwell,2005,425210278,https://images.gr-assets.com/books/1310552145m/6528.jpg
5166,Scarpetta,Patricia Cornwell,2008,399155163,https://images.gr-assets.com/books/1358277265m/2833172.jpg
5282,Book of the Dead,Patricia Cornwell,2007,399153934,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5894,Red Mist,Patricia Cornwell,2011,399158022,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6422,The Scarpetta Factor ,Patricia Cornwell,2009,399156399,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6878,The Bone Bed,Patricia Cornwell,2012,399157565,https://images.gr-assets.com/books/1338860340m/13708346.jpg
7268,Port Mortuary,Patricia Cornwell,2010,399157212,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8216,Hornet's Nest,Patricia Cornwell,1996,042516098X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8759,Dust,Patricia Cornwell,2013,399157573,https://images.gr-assets.com/books/1376882052m/17707654.jpg
8772,Flesh and Blood,Patricia Cornwell,2014,62325345,https://images.gr-assets.com/books/1403704254m/20768868.jpg
9005,Depraved Heart,Patricia Cornwell,2015,006232540X,https://images.gr-assets.com/books/1439833245m/24903919.jpg
7052,The Saving Graces,Patricia Gaffney,1999,60598328,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9756,The Midwife of Hope River ,Patricia Harman,2012,62198890,https://images.gr-assets.com/books/1344449564m/13508021.jpg
3262,The Talented Mr. Ripley,Patricia Highsmith,1955,393332144,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4338,The Price of Salt,Patricia Highsmith,1952,393325997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9793,Strangers on a Train,Patricia Highsmith,1950,393321983,https://images.gr-assets.com/books/1331234879m/15677.jpg
8665,The Country Mouse and the City Mouse- The Dog and His Bone- The Fox and the Crow (A Little Golden Book),Patricia M. Scarry- Richard Scarry,1961,307020754,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2032,Sarah- Plain and Tall,Patricia MacLachlan,1985,618062416,https://images.gr-assets.com/books/1327254558m/106264.jpg
2122,Cut,Patricia McCormick,2000,439324599,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2980,Sold,Patricia McCormick,2006,786851716,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7364,Thank You- Mr. Falker,Patricia Polacco,1998,399237321,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4351,Pictures of Hollis Woods,Patricia Reilly Giff,2002,439692393,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2618,1-000 Places to See Before You Die,Patricia Schultz,2003,761104844,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2531,The Black Circle,Patrick Carman,2009,545060451,https://images.gr-assets.com/books/1357211043m/6255144.jpg
6477,The Dark Hills Divide,Patrick Carman,2003,439700930,https://images.gr-assets.com/books/1393452185m/81524.jpg
1660,The Sisters Brothers,Patrick deWitt- Marcelo Barbão,2011,62041266,https://images.gr-assets.com/books/1291999900m/9850443.jpg
2327,The Five Dysfunctions of a Team,Patrick Lencioni,2002,787960756,https://images.gr-assets.com/books/1400841022m/21343.jpg
1050,The Knife of Never Letting Go,Patrick Ness,2008,1406310255,https://images.gr-assets.com/books/1277071696m/2118745.jpg
2301,The Ask and the Answer,Patrick Ness,2009,1406310263,https://images.gr-assets.com/books/1408312960m/6043849.jpg
2563,Monsters of Men,Patrick Ness,2010,1406310271,https://images.gr-assets.com/books/1467392755m/7540092.jpg
4318,More Than This,Patrick Ness,2013,1406350486,https://images.gr-assets.com/books/1398164413m/21969786.jpg
5085,The Rest of Us Just Live Here,Patrick Ness,2015,1406331163,https://images.gr-assets.com/books/1429800081m/22910900.jpg
987, A Monster Calls ,Patrick Ness- Jim Kay- Siobhan Dowd,2011,1406311529,https://images.gr-assets.com/books/1485991317m/8621462.jpg
3109,Master and Commander,Patrick O'Brian,1969,393307050,https://images.gr-assets.com/books/1467992540m/77430.jpg
7501,Post Captain,Patrick O'Brian,1972,6499163,https://images.gr-assets.com/books/1375475591m/17768.jpg
8687,H.M.S. Surprise ,Patrick O'Brian,1973,393307611,https://images.gr-assets.com/books/1453820127m/77427.jpg
9998,The Mauritius Command,Patrick O'Brian,1977,039330762X,https://images.gr-assets.com/books/1455373531m/77431.jpg
192,The Name of the Wind,Patrick Rothfuss,2007,075640407X,https://images.gr-assets.com/books/1472068073m/186074.jpg
307,The Wise Man's Fear,Patrick Rothfuss,2011,756404738,https://images.gr-assets.com/books/1452624392m/1215032.jpg
1511,The Slow Regard of Silent Things,Patrick Rothfuss- Nate  Taylor,2014,756410436,https://images.gr-assets.com/books/1398466695m/21535271.jpg
397,Das Parfum. Die Geschichte eines Mörders,Patrick Süskind- John E. Woods,1985,140120831,https://images.gr-assets.com/books/1409112276m/343.jpg
775,Just Kids,Patti Smith,2010,006621131X,https://images.gr-assets.com/books/1259762407m/341879.jpg
6241,M Train,Patti Smith,2015,1101875100,https://images.gr-assets.com/books/1429289871m/24728470.jpg
9436,Wonderful Tonight: An Autobiography,Pattie Boyd- Penny Junor,2007,307393844,https://images.gr-assets.com/books/1320426628m/764063.jpg
9757,Stand Tall- Molly Lou Melon,Patty Lovell- David Catrow,1994,399234160,https://images.gr-assets.com/books/1314105738m/1145862.jpg
8327,The Left Hand of God ,Paul  Hoffman,2010,718155181,https://images.gr-assets.com/books/1257742712m/7116709.jpg
5150,The Brooklyn Follies,Paul Auster,2005,312426232,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5911,The Book of Illusions,Paul Auster,2002,312990960,https://images.gr-assets.com/books/1391954093m/50618.jpg
6844,Moon Palace,Paul Auster,1989,140115854,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7449,Invisible,Paul Auster,2009,805090800,https://images.gr-assets.com/books/1317063578m/6345193.jpg
7462,Leviathan,Paul Auster,1992,140178139,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8305,Oracle Night,Paul Auster,2004,965913228,https://images.gr-assets.com/books/1328287302m/10006.jpg
8588,City of Glass,Paul Auster,1985,140097317,https://images.gr-assets.com/books/1309986722m/432.jpg
